X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-7750404.862,5446804.415,4766,231259,BOOTHBAY REGION REFUSE DD,POB 105,BOOTHBAY,ME,4537,NOT AVAILABLE,(207) 633-5006,TRANSFER,OPEN,LINCOLN,23015,USA,43.87944164,-69.62307146,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-013007-WH- J-R
-7870439.145,5469623.86,4767,231261,"BRIDGTON, TOWN OF",1 CHASE COMMON,BRIDGTON,ME,4009,NOT AVAILABLE,(207) 647-8786,TRANSFER,OPEN,CUMBERLAND,23005,USA,44.02701559,-70.70135776,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-011323-WH- D-R
-7775251.588,5576377.477,4768,231465,WASTE MGT DISP SERV OF ME INC,PO BOX 6700,NORRIDGEWOCK,ME,4957,NOT AVAILABLE,(207) 582-5633,TRANSFER,OPEN,SOMERSET,23025,USA,44.71252549,-69.84627339,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-010735-WH-ES-N
-7760976.025,5589117.231,4769,231437,"SKOWHEGAN, TOWN OF",225 WATER ST,SKOWHEGAN,ME,4976,NOT AVAILABLE,(207) 474-6900,TRANSFER,OPEN,SOMERSET,23025,USA,44.79379688,-69.71803383,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021521-WH- A-N
-7774952.353,5610464.892,4770,231438,"SOLON, TOWN OF",PO BOX 214,SOLON,ME,4979,NOT AVAILABLE,(207) 643-2541,TRANSFER,OPEN,SOMERSET,23025,USA,44.92972493,-69.84358532,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020736-WH- B-E
-7731543.738,5642230.347,4771,231401,"PARKMAN, TOWN OF",771 STATE HWY 150,PARKMAN,ME,4443,NOT AVAILABLE,(207) 876-3730,TRANSFER,OPEN,PISCATAQUIS,23021,USA,45.13139268,-69.4536391,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021176-WH- A-E
-7723372.875,5668756.167,4772,231474,"WILLIMANTIC, TOWN OF",PO BOX 152,WILLIMANTIC,ME,4443,NOT AVAILABLE,(207) 997-3628,TRANSFER,OPEN,PISCATAQUIS,23021,USA,45.29925139,-69.38023898,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020979-WH- A-E
-7652136.226,5586390.913,4773,231464,WASTE MANAGEMENT OF MAINE INC,60 SPARKS AVE,BREWER,ME,4412,NOT AVAILABLE,(207) 989-4000,TRANSFER,OPEN,PENOBSCOT,23019,USA,44.77641435,-68.74030928,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-022080-WH- A-N
-7618210.734,5654404.405,4774,231268,"BURLINGTON, LOWELL, TOWNS OF",PO BOX 70,BURLINGTON,ME,4417,NOT AVAILABLE,(207) 732-4477,TRANSFER,OPEN,PENOBSCOT,23019,USA,45.20849316,-68.4355514,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021010-WH- A-E
-7685577.684,5624142.896,4775,231279,CENTRAL PENOBSCOT SOLID WASTE,C/O TOWN OF CORINTH POBOX 309,CORINTH,ME,4427,NOT AVAILABLE,(207) 285-3271,TRANSFER,OPEN,PENOBSCOT,23019,USA,45.0166489,-69.04071901,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021066-WH- A-E
-7666489.524,5584997.67,4776,231405,PINE TREE LANDFILL,358 EMERSON MILL RD,HAMPDEN,ME,4444,NOT AVAILABLE,(207) 862-4200,TRANSFER,OPEN,PENOBSCOT,23019,USA,44.76752925,-68.86924715,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021816-WH- A-N
-7779119.953,5538617.477,4777,231253,"BELGRADE, TOWN OF",6 MANCHESTER RD,BELGRADE,ME,4917,NOT AVAILABLE,(207) 495-2258,TRANSFER,OPEN,KENNEBEC,23011,USA,44.47096974,-69.88102351,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020917-WH- A-E
-7779806.561,5500342.429,4778,231471,"WEST GARDINER, TOWN OF",318 SPEARS CORNER ROAD,WEST GARDINER,ME,4345,NOT AVAILABLE,(207) 724-3945,TRANSFER,OPEN,KENNEBEC,23011,USA,44.22509462,-69.88719141,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-010499-WH- C-R
-7592631.203,5523807.103,4779,231250,"BAR HARBOR, TOWN OF",135 LEDGELAWN AVE,BAR HARBOR,ME,4609,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,HANCOCK,23009,USA,44.3759517,-68.20576656,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-014480-WH- A-E
-7655387.289,5558001.926,4780,231267,"BUCKSPORT, TOWN OF",PO DRAWER X,BUCKSPORT,ME,4416,NOT AVAILABLE,(207) 469-7368,TRANSFER,OPEN,HANCOCK,23009,USA,44.59510005,-68.76951408,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-003557-WH- A-R
-7814086.681,5557906.468,4781,231475,"WILTON, TOWN OF",158 WELD RD,WILTON,ME,4294,NOT AVAILABLE,(207) 645-4961,TRANSFER,OPEN,FRANKLIN,23007,USA,44.59448943,-70.19513497,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021353-WH- A-N
-7677661.189,5660844.422,4782,231402,PENQUIS SOLID WASTE CORP,586 MAIN RD,MILO,ME,4414,NOT AVAILABLE,(207) 943-2006,TRANSFER,OPEN,PISCATAQUIS,23021,USA,45.24923673,-68.96960392,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021637-WH- B-E
-7808016.86,5498412.22,4783,231318,"GREENE, TOWN OF",PO BOX 510,GREENE,ME,4236,NOT AVAILABLE,(207) 946-5146,TRANSFER,OPEN,ANDROSCOGGIN,23001,USA,44.21266783,-70.14060884,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020766-WH- A-E
-7835554.045,5482845.425,4784,231365,"MECHANIC FALLS, TOWN OF",108 LEWISTON ST,MECHANIC FALLS,ME,4256,NOT AVAILABLE,(207) 345-2871,TRANSFER,OPEN,ANDROSCOGGIN,23001,USA,44.11235211,-70.38797958,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020267-WH- A-E
-7801859.442,5483661.392,4785,231427,"SABATTUS, TOWN OF",190 MIDDLE RD,SABATTUS,ME,4280,NOT AVAILABLE,(207) 701-1993,TRANSFER,OPEN,ANDROSCOGGIN,23001,USA,44.11761461,-70.08529581,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020961-WH- B-E
-7709066.149,5483602.502,4786,231461,"WARREN, TOWN OF",167 WESTERN ROAD,WARREN,ME,4864,NOT AVAILABLE,(207) 273-2421,TRANSFER,OPEN,KNOX,23013,USA,44.11723482,-69.25171948,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021016-WH- A-E
-7823727.229,5406157.793,4787,231442,"SOUTH PORTLAND, CITY OF",21 NELSON ROAD,SOUTH PORTLAND,ME,4106,NOT AVAILABLE,(207) 767-7650,TRANSFER,OPEN,CUMBERLAND,23005,USA,43.6156713,-70.28173748,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-022448-WH- A-N
-7837841.79,5391451.956,4788,231251,BBI WASTE INDUSTRIES INC,PO BOX 510,OLD ORCHARD BEACH,ME,4064,NOT AVAILABLE,(207) 229-3098,TRANSFER,OPEN,YORK,23031,USA,43.5199536,-70.40853074,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-022095-WH- A-N
-7737354.109,5717641.413,4789,231408,PISCATAQUIS COUNTY COMMISSIONER,163 EAST MAIN ST,LILY BAY TWP,ME,4426,NOT AVAILABLE,(207) 564-2161,TRANSFER,OPEN,PISCATAQUIS,23021,USA,45.60730541,-69.50583455,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021136-WH- A-E
-7635210.793,5721478.988,4790,231297,"EAST MILLINOCKET, TOWN OF",53 MAIN STREET,EAST MILLINOCKET,ME,4430,NOT AVAILABLE,(207) 746-3376,TRANSFER,OPEN,PENOBSCOT,23019,USA,45.63141694,-68.58826553,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021058-WH- B-E
-7641404.154,5635633.416,4791,231319,GREENFORD GROUP INC,PO BOX 449,GREENBUSH,ME,4461,NOT AVAILABLE,(207) 827-6060,TRANSFER,CLOSED,PENOBSCOT,23019,USA,45.08956954,-68.64390144,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-022238-WH- A-N
-7668623.951,5620244.22,4792,231331,"HUDSON, TOWN OF",2334 HUDSON RD,HUDSON,ME,4449,NOT AVAILABLE,(207) 327-1284,TRANSFER,OPEN,PENOBSCOT,23019,USA,44.99188617,-68.88842103,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021414-WH- A-E
-7602358.24,5678670.572,4793,231345,"LEE, TOWN OF",29 WINN RD,LEE,ME,4455,NOT AVAILABLE,(207) 738-2314,TRANSFER,OPEN,PENOBSCOT,23019,USA,45.36186378,-68.29314602,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021509-WH- A-N
-7629110.192,5679732.37,4794,231350,"LINCOLN, TOWN OF",63 MAIN STREET,LINCOLN,ME,4457,NOT AVAILABLE,(207) 794-3372,TRANSFER,OPEN,PENOBSCOT,23019,USA,45.36856524,-68.5334629,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-007004-WH- A-R
-7629276.528,5719350.445,4795,231366,"MEDWAY, TOWN OF",4 SCHOOL ST,MEDWAY,ME,4460,NOT AVAILABLE,(207) 746-9531,TRANSFER,OPEN,PENOBSCOT,23019,USA,45.61804456,-68.53495712,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-004125-WH- A-R
-7676641.551,5536214.252,4796,231432,"SEARSPORT, TOWN OF",PO BOX 499,SEARSPORT,ME,4974,NOT AVAILABLE,(207) 548-6372,TRANSFER,OPEN,WALDO,23027,USA,44.455562,-68.96044436,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021587-WH- A-E
-7586640.677,5991421.341,4797,231316,"GRAND ISLE, TOWN OF",PO BOX 197,GRAND ISLE,ME,4746,NOT AVAILABLE,(207) 895-3420,TRANSFER,OPEN,AROOSTOOK,23003,USA,47.30147069,-68.15195275,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021228-WH- A-E
-7811537.001,5538250.386,4798,231354,"LIVERMORE FALLS, TOWN OF",2 MAIN ST,LIVERMORE FALLS,ME,4254,NOT AVAILABLE,(207) 897-3321,TRANSFER,OPEN,ANDROSCOGGIN,23001,USA,44.46861648,-70.1722308,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021253-WH- A-E
-7544264.567,5564394.645,4799,231362,MARK WRIGHT CONSTRUCTION D/B/A MARK W,PO BOX 211,COLUMBIA,ME,4623,NOT AVAILABLE,(207) 483-4444,TRANSFER,OPEN,WASHINGTON,23029,USA,44.63597847,-67.77128168,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-022344-WH- A-E
-7645405.465,5492936.202,4800,231446,"STONINGTON, TOWN OF",PO BOX 9,STONINGTON,ME,4681,NOT AVAILABLE,(207) 367-2351,TRANSFER,OPEN,HANCOCK,23009,USA,44.17739866,-68.67984583,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020154-WH- A-N
-7888112.512,5436216.392,4801,231249,"BALDWIN/HIRAM/PORTER, TOWNS OF",208 SOUTH HIRAM RD,HIRAM,ME,4041,NOT AVAILABLE,(207) 625-4663,TRANSFER,OPEN,OXFORD,23017,USA,43.81084416,-70.86012033,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020006-WH- B-R
-7854872.807,5515684.259,4802,231472,"WEST PARIS, TOWN OF",PO BOX 247,WEST PARIS,ME,4289,NOT AVAILABLE,(207) 674-2701,TRANSFER,OPEN,OXFORD,23017,USA,44.32377287,-70.56152297,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,IMAGERY/OTHER,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021056-WH- B-N
-7570726.651,5918864.138,4803,231244,AROOSTOOK COUNTY COMMISSIONERS,"240 SWEDEN ST,SUITE 1",T17 R04 WELS,ME,4736,NOT AVAILABLE,(207) 493-3318,TRANSFER,OPEN,AROOSTOOK,23003,USA,46.8576152,-68.00899463,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-020868-WH- A-E
-7843245.527,5562120.649,4804,231276,"CARTHAGE, TOWN OF",703A CARTHAGE RD,CARTHAGE,ME,4224,NOT AVAILABLE,(207) 562-8874,TRANSFER,OPEN,FRANKLIN,23007,USA,44.62144063,-70.45707334,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021440-WH- A-E
-7593939.084,5505600.572,4805,231287,"CRANBERRY ISLES, TOWN OF",PO BOX 56,CRANBERRY ISLES,ME,4646,NOT AVAILABLE,(207) 244-4475,TRANSFER,OPEN,HANCOCK,23009,USA,44.25893352,-68.21751546,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-022280-WH- A-E
-7643387.184,5499754.801,4806,231291,"DEER ISLE, TOWN OF",PO BOX 627,DEER ISLE,ME,4627,NOT AVAILABLE,(207) 348-2324,TRANSFER,OPEN,HANCOCK,23009,USA,44.22131171,-68.6617153,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021197-WH- B-E
-7596083.172,5547150.66,4807,231323,"HANCOCK, TOWN OF",PO BOX 68,HANCOCK,ME,4640,NOT AVAILABLE,(207) 422-3393,TRANSFER,OPEN,HANCOCK,23009,USA,44.52564545,-68.23677613,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021038-WH- A-E
-7858533.331,5609022.993,4808,231333,INHABITANTS/SANDY RIVER PLT,33 TOWNHALL RD,SANDY RIVER PLT,ME,4970,NOT AVAILABLE,(207) 864-2234,TRANSFER,OPEN,FRANKLIN,23007,USA,44.92055397,-70.59440602,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021492-WH- A-E
-7644879.756,5663841.829,4809,231359,"M. O. HARRIS, INC.",310 N HOWLAND RD,HOWLAND,ME,4448,NOT AVAILABLE,(207) 732-5000,TRANSFER,CLOSED,PENOBSCOT,23019,USA,45.26819024,-68.6751233,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021309-WH- A-E
-7706591.74,5534320.603,4810,231377,"MONTVILLE, TOWN OF",414 CENTER RD,MONTVILLE,ME,4941,NOT AVAILABLE,(207) 342-5544,TRANSFER,OPEN,WALDO,23027,USA,44.44341844,-69.22949148,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021286-WH- A-E
-7704121.554,5649911.255,4811,231409,PISCATAQUIS COUNTY COMMISSIONER,163 E MAIN ST,ORNEVILLE TWP,ME,4426,NOT AVAILABLE,(207) 564-2161,TRANSFER,OPEN,PISCATAQUIS,23021,USA,45.18004939,-69.20730142,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-021008-WH- C-N
-7620835.398,5902409.453,4812,231414,PORTAGE CONSTRUCTION INC,PO BOX 79,PORTAGE LAKE,ME,4768,NOT AVAILABLE,(207) 435-6820,TRANSFER,OPEN,AROOSTOOK,23003,USA,46.75644217,-68.45912916,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-022096-WH- A-E
-7585625.347,5889887.694,4813,231419,"PRESQUE ISLE, CITY OF",PO BOX 470,MAPLETON,ME,4769,NOT AVAILABLE,NOT AVAILABLE,TRANSFER,OPEN,AROOSTOOK,23003,USA,46.67932355,-68.14283189,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.maine.gov/dep/maps-data/documents/swactivelict.pdf,4/30/2019 0:00,UNVERIFIED,6/12/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,S-006709-WH-ZZ-N
